lat,lon,storage_type,storage_potential,final_risk_score,pga_level,fault_lambda,amplification_method,pga_score,fault_score,site_vulnerability,analysis_type,risk_category
49.01794267,125.4920997,DSA,15.97159958,3.266068802067464,10%,50,boore,0.767011057328048,2.9418775780114674,10.0,lambda_sensitivity,Moderate
49.00901204,125.5585363,DSA,15.97159958,3.1661153036661904,10%,50,boore,0.7525567997061691,2.6327896793770202,10.0,lambda_sensitivity,Moderate
49.00005109,125.6249543,DSA,15.97159958,3.077194656690088,10%,50,boore,0.7421454473442617,2.3537397767265245,10.0,lambda_sensitivity,Moderate
48.99105982,125.6913536,DSA,15.97159958,2.795769591117259,10%,50,boore,0.7407549583362915,2.1059831712610873,8.967985802853937,lambda_sensitivity,Low
48.98203824,125.7577342,DSA,15.97159958,2.846513657777021,10%,50,boore,0.7324192706162138,1.8868372036258176,9.571264306905844,lambda_sensitivity,Low
48.97298636,125.8240959,DSA,15.97159958,3.068018055171853,10%,50,boore,0.7282621577875827,2.4144905848131106,9.897699004170644,lambda_sensitivity,Moderate
48.96390419,125.8904388,DSA,15.97159958,2.6583897989618723,10%,50,boore,0.7267914656131145,0.9833135538510509,10.0,lambda_sensitivity,Low
48.95479173,125.9567627,DSA,15.97159958,2.6663390671707274,10%,50,boore,0.7337172230873074,0.9982681854235786,10.0,lambda_sensitivity,Low
48.945649,126.0230676,DSA,15.97159958,2.680807611020831,10%,50,boore,0.7535498967761801,1.0134422087758026,10.0,lambda_sensitivity,Low
48.936476,126.0893536,DSA,15.97159958,2.6864494123084253,10%,50,boore,0.7556007549383893,1.0288301161307678,10.0,lambda_sensitivity,Low
48.99199618,125.3457123,DSA,15.97159958,3.5366753490665834,10%,50,boore,0.8182902459750517,3.7584340869301918,10.0,lambda_sensitivity,Moderate
48.98313058,125.4121424,DSA,15.97159958,3.301439442393634,10%,50,boore,0.8005847315212828,3.3633543975250184,9.460703786877435,lambda_sensitivity,Moderate
48.97423465,125.4785539,DSA,15.97159958,3.2408748947395,10%,50,boore,0.784409208022464,2.9783786884656034,9.775783420942936,lambda_sensitivity,Moderate
48.9653084,125.544947,DSA,15.97159958,3.1750432809803995,10%,50,boore,0.7658510040996334,2.6403925964352752,10.0,lambda_sensitivity,Moderate
48.95635183,125.6113214,DSA,15.97159958,3.0842770777417616,10%,50,boore,0.7593731577246053,2.3486349962648627,10.0,lambda_sensitivity,Moderate
48.94736496,125.6776771,DSA,15.97159958,2.794100291295009,10%,50,boore,0.7504450402418428,2.0959366776287665,8.950483839427287,lambda_sensitivity,Low
48.93834778,125.7440141,DSA,15.97159958,2.7377965373973936,10%,50,boore,0.7324192706162138,1.875486248071757,9.044705138338797,lambda_sensitivity,Low
48.92930033,125.8103324,DSA,15.97159958,3.1581201335351947,10%,50,boore,0.7408760642555244,2.625607004691441,10.0,lambda_sensitivity,Moderate
48.92022259,125.8766318,DSA,15.97159958,2.684862932180597,10%,50,boore,0.7348719108913506,1.0580899224497393,10.0,lambda_sensitivity,Low
48.91111459,125.9429123,DSA,15.97159958,2.700761385509745,10%,50,boore,0.7570183499979478,1.0741740350359033,10.0,lambda_sensitivity,Low
48.90197632,126.0091739,DSA,15.97159958,2.702458164398421,10%,50,boore,0.7506182676612521,1.0904967685593165,10.0,lambda_sensitivity,Low
48.89280781,126.0754165,DSA,15.97159958,2.716827519475148,10%,50,boore,0.7694262090453543,1.10704804984157,10.0,lambda_sensitivity,Low
48.88360906,126.14164,DSA,15.97159958,2.73273015068073,10%,50,boore,0.7911592991317467,1.1238350037161902,10.0,lambda_sensitivity,Low
48.87438008,126.2078444,DSA,15.97159958,2.7457673716599498,10%,50,boore,0.8070177032718734,1.140861733413377,10.0,lambda_sensitivity,Low
48.86512088,126.2740297,DSA,15.97159958,2.7701576768503298,10%,50,boore,0.8454341536436332,1.158135333428377,10.0,lambda_sensitivity,Low
48.96590118,125.1994444,DSA,15.97159958,3.5878538503839263,10%,50,boore,0.8657000355285605,3.8500127753988203,10.0,lambda_sensitivity,Moderate
48.95710058,125.2658676,DSA,15.97159958,3.7248377767456633,10%,50,boore,0.8657000355285605,4.306625863271278,10.0,lambda_sensitivity,Moderate
48.94826965,125.3322724,DSA,15.97159958,3.580327853716374,10%,50,boore,0.8452161211952205,3.8590659770625457,10.0,lambda_sensitivity,Moderate
48.93940839,125.3986588,DSA,15.97159958,3.4144441911322883,10%,50,boore,0.8219559668154139,3.3448873590819375,10.0,lambda_sensitivity,Moderate
48.93051681,125.4650268,DSA,15.97159958,3.1606150995493727,10%,50,boore,0.8026855511678993,2.9252117169200673,9.408544044447014,lambda_sensitivity,Moderate
48.92159492,125.5313762,DSA,15.97159958,3.166133628231646,10%,50,boore,0.7823993223910886,2.5831132234536724,10.0,lambda_sensitivity,Moderate
48.91264274,125.5977071,DSA,15.97159958,3.064951646263907,10%,50,boore,0.7719275564430981,2.2966327134384317,9.949990270054142,lambda_sensitivity,Moderate
48.90366026,125.6640193,DSA,15.97159958,2.8747414155010116,10%,50,boore,0.7504450402418428,2.051403043814431,9.420489911178803,lambda_sensitivity,Low
48.8946475,125.7303129,DSA,15.97159958,2.962207490928015,10%,50,boore,0.749466088398144,2.851411699218561,8.660254684816872,lambda_sensitivity,Low
48.88560446,125.7965877,DSA,15.97159958,3.1541972474922324,10%,50,boore,0.7456469295361225,2.856793969413332,9.621677959500857,lambda_sensitivity,Moderate
48.87653117,125.8628437,DSA,15.97159958,2.7135891212271503,10%,50,boore,0.744072342703802,1.1385098329174983,10.0,lambda_sensitivity,Low
48.86742762,125.9290808,DSA,15.97159958,2.7279269471567047,10%,50,boore,0.7623689631456867,1.155808218612871,10.0,lambda_sensitivity,Low
48.85829382,125.9952991,DSA,15.97159958,2.7304505787144597,10%,50,boore,0.7568817051170693,1.1733657538530835,10.0,lambda_sensitivity,Low
48.8491298,126.0614984,DSA,15.97159958,2.754478786054416,10%,50,boore,0.7942569783857789,1.1911676562050886,10.0,lambda_sensitivity,Low
48.83993554,126.1276787,DSA,15.97159958,2.764614230781661,10%,50,boore,0.8036913997288887,1.209228436390722,10.0,lambda_sensitivity,Low
48.83071107,126.1938399,DSA,15.97159958,2.7845779371322648,10%,50,boore,0.8326283451641341,1.2275458818339917,10.0,lambda_sensitivity,Low
48.8214564,126.2599821,DSA,15.97159958,2.8022728624140774,10%,50,boore,0.8568683568589435,1.246128946615352,10.0,lambda_sensitivity,Low
48.81217152,126.326105,DSA,15.97159958,2.8240049402221,10%,50,boore,0.889025690171755,1.2649736504540756,10.0,lambda_sensitivity,Low
48.93092218,125.1197124,DSA,9.82865143,3.1010311445615484,10%,50,boore,0.9157235683752042,2.1438978679131537,10.0,lambda_sensitivity,Moderate
48.92215622,125.1861102,DSA,15.97159958,3.4816081719134373,10%,50,boore,0.89550674213805,3.4461826694813738,10.0,lambda_sensitivity,Moderate
48.91335993,125.2524897,DSA,15.97159958,3.785007796406809,10%,50,boore,0.8691167155926527,4.50149812870161,10.0,lambda_sensitivity,Moderate
48.90453332,125.3188509,DSA,15.97159958,3.5308643680313456,10%,50,boore,0.8691167155926527,3.6543533674500646,10.0,lambda_sensitivity,Moderate
48.8956764,125.3851938,DSA,15.97159958,3.3459078738241828,10%,50,boore,0.8403462387824422,3.1296495352897216,9.934199469230226,lambda_sensitivity,Moderate
48.88678917,125.4515181,DSA,15.97159958,3.1156022547975315,10%,50,boore,0.817261750950211,2.7524716973520356,9.406149350584075,lambda_sensitivity,Moderate
48.87787165,125.5178241,DSA,15.97159958,3.0721013241537385,10%,50,boore,0.799473664162542,2.4494231585121167,9.687687722594161,lambda_sensitivity,Moderate
48.86892384,125.5841114,DSA,15.97159958,2.9970232210043726,10%,50,boore,0.7869454656590035,2.1930221842475537,9.728219164503024,lambda_sensitivity,Low
48.85994576,125.6503802,DSA,15.97159958,3.272752786480477,10%,50,boore,0.7577513965132143,3.020733659513314,9.938284951849376,lambda_sensitivity,Moderate
48.85093741,125.7166303,DSA,15.97159958,3.199255542342261,10%,50,boore,0.7621038956917371,3.11249743303571,9.422271822928398,lambda_sensitivity,Moderate
48.8418988,125.7828618,DSA,15.97159958,3.184454089136363,10%,50,boore,0.75670171835529,3.109743488683299,9.365900916768641,lambda_sensitivity,Moderate
48.83282994,125.8490744,DSA,15.97159958,2.7000055586404677,10%,50,boore,0.7701097123794789,1.224995834669898,9.737259760248794,lambda_sensitivity,Low
48.82373085,125.9152683,DSA,15.97159958,2.7590414984472478,10%,50,boore,0.7719191249836581,1.2436064531847295,10.0,lambda_sensitivity,Low
48.81460152,125.9814433,DSA,15.97159958,2.7719999756205453,10%,50,boore,0.7865064737353125,1.2624891291762963,10.0,lambda_sensitivity,Low
48.80544198,126.0475994,DSA,15.97159958,2.7863489467208744,10%,50,boore,0.8037117468034374,1.2816435777305184,10.0,lambda_sensitivity,Low
48.79625222,126.1137365,DSA,15.97159958,2.7935473833549955,10%,50,boore,0.8064525187516449,1.3010704132639104,10.0,lambda_sensitivity,Low
