Long,Lat,Vs30
102.0096358,31.66138269,465.1502539
102.0627053,31.66309597,505.2299622
102.1157774,31.66477861,514.5560544
102.1688522,31.66643059,465.6650297
102.2219295,31.66805191,450.9053423
102.2750094,31.66964257,472.4934714
102.3280918,31.67120257,488.8242408
102.3811766,31.67273189,497.6960513
102.4342638,31.67423055,492.7753491
102.4873534,31.67569854,469.5342805
102.5404452,31.67713585,519.78612
102.5935393,31.67854249,558.0419096
102.6466356,31.67991844,533.1700618
102.6997341,31.68126372,523.9017333
102.7528346,31.68257831,554.0437834
102.8059372,31.68386221,568.2651628
102.8590418,31.68511542,552.3547273
102.9121484,31.68633795,557.62858
102.9652569,31.68752977,489.2859158
103.0183672,31.68869091,512.3089982
103.0714794,31.68982135,536.801425
103.1245933,31.69092108,500.4870174
103.1777089,31.69199012,440.9538938
103.2308262,31.69302845,430.005915
103.2839451,31.69403608,463.203117
103.3370656,31.695013,464.8989557
103.3901876,31.69595922,453.1041345
103.4433111,31.69687472,463.1401548
103.496436,31.69775951,464.8367299
103.5495623,31.69861359,450.8905872
103.6026899,31.69943695,455.3277038
103.6558187,31.7002296,411.678435
103.7089488,31.70099153,405.5600624
103.7620801,31.70172275,385.7884375
103.8152126,31.70242324,374.6017956
103.8683461,31.70309301,381.3114066
103.9214806,31.70373206,364.4253926
103.9746161,31.70434038,331.9208362
104.0277526,31.70491798,309.7073941
104.08089,31.70546486,301.7785693
104.1340282,31.70598101,291.2716645
104.1871671,31.70646643,273.4598614
104.2403069,31.70692112,270.8877565
104.2934473,31.70734509,285.7556327
104.3465884,31.70773832,301.4685463
104.3997301,31.70810082,320.739194
104.4528723,31.7084326,303.186355
104.506015,31.70873364,287.0632003
104.5591582,31.70900395,259.0339797
104.6123018,31.70924352,263.3774371
104.6654457,31.70945236,253.8196393
104.7185899,31.70963047,257.3225486
104.7717344,31.70977785,274.1943344
104.8248792,31.70989449,286.2802625
104.878024,31.7099804,289.8951703
104.931169,31.71003557,296.9328001
104.984314,31.71006001,295.0600602
105.0374591,31.71005372,290.3307646
105.0906041,31.71001668,284.6955331
105.1437491,31.70994892,336.2744254
105.1968939,31.70985042,370.0066618
105.2500385,31.70972119,361.8020144
105.3031829,31.70956122,336.152932
105.356327,31.70937052,347.2088638
105.4094708,31.70914909,347.4394326
105.4626142,31.70889692,358.6707321
105.5157572,31.70861402,361.7333377
105.5688998,31.70830039,319.340454
105.6220418,31.70795602,328.7559109
105.6751832,31.70758093,337.028271
105.728324,31.70717511,351.0621369
105.7814642,31.70673855,360.3082357
105.8346036,31.70627127,350.001856
105.8877423,31.70577326,334.0286751
105.9408801,31.70524452,342.0067944
105.9940171,31.70468506,398.1790213
106.0471532,31.70409487,375.2349919
106.1002884,31.70347396,370.4998786
106.1534225,31.70282232,374.9960929
106.2065555,31.70213997,347.8370682
106.2596875,31.70142689,342.8855722
106.3128183,31.70068309,335.5839642
106.3659479,31.69990858,372.6043137
106.4190763,31.69910334,378.5500725
106.4722034,31.69826739,359.6442032
106.5253291,31.69740073,364.0231553
106.5784534,31.69650336,362.8210998
106.6315763,31.69557527,366.0827724
106.6846977,31.69461648,386.0230656
106.7378175,31.69362698,400.206387
106.7909358,31.69260677,393.858546
106.8440524,31.69155586,343.9442622
106.8971673,31.69047424,344.4252769
106.9502805,31.68936193,376.6903268
107.0033919,31.68821891,434.7321249
107.0565015,31.6870452,423.9904897
107.1096092,31.6858408,416.4459621
107.162715,31.6846057,405.9614802
107.2158188,31.68333991,420.1849728
107.2689205,31.68204344,408.8387125
107.3220202,31.68071628,392.8772495
107.3751178,31.67935844,424.2741052
107.4282132,31.67796991,440.1456998
107.4813064,31.67655071,499.8014551
107.5343973,31.67510083,502.4863413
107.5874859,31.67362027,475.7406498
107.6405722,31.67210905,494.8046442
107.693656,31.67056716,513.1566055
107.7467373,31.6689946,509.118111
107.7998162,31.66739137,498.3636937
107.8528925,31.66575749,534.9786129
107.9059662,31.66409295,542.4880782
107.9590372,31.66239776,538.0504007
108.0121056,31.66067191,538.6321433
108.0651712,31.65891542,533.5115446
108.1182339,31.65712828,522.0239847
108.1712939,31.6553105,476.9267916
108.2243509,31.65346208,433.6172219
108.277405,31.65158302,392.5817312
108.3304562,31.64967333,441.9005067
108.3835042,31.64773301,557.1249352
108.4365492,31.64576206,546.5965877
108.4895911,31.6437605,472.6161792
108.5426297,31.64172831,517.2053154
108.5956652,31.63966551,584.984562
108.6486973,31.63757209,518.8477734
108.7017262,31.63544807,452.3387115
108.7547516,31.63329344,506.2649269
108.8077736,31.63110821,541.6995068
108.8607922,31.62889239,481.9032889
108.9138072,31.62664597,445.3207681
108.9668187,31.62436896,473.6145415
109.0198266,31.62206136,486.7158958
109.0728308,31.61972319,451.7005434
109.1258312,31.61735443,513.7200103
109.178828,31.61495511,518.6567829
109.2318209,31.61252521,457.4765384
109.2848099,31.61006475,465.9283466
109.3377951,31.60757373,500.8348555
109.3907763,31.60505215,557.7843022
109.4437535,31.60250002,590.0045803
109.4967267,31.59991735,591.0591977
109.5496958,31.59730413,681.6577547
109.6026607,31.59466037,601.368615
109.6556214,31.59198608,664.2943324
109.7085779,31.58928125,580.7242792
109.7615302,31.58654591,563.9254135
109.814478,31.58378004,511.0575136
109.8674216,31.58098366,501.1366453
109.9203606,31.57815677,500.5004998
109.9732952,31.57529937,535.2635033
110.0262253,31.57241148,541.322695
110.0791509,31.56949308,593.4956947
110.1320718,31.5665442,587.2741363
110.184988,31.56356483,604.2790689
110.2378995,31.56055499,576.9020957
110.2908063,31.55751467,533.2663656
110.3437083,31.55444387,515.4880233
110.3966054,31.55134262,481.3614998
110.4494976,31.5482109,523.2590715
110.5023848,31.54504873,568.6275124
110.5552671,31.54185612,575.378525
110.6081443,31.53863306,575.3237577
110.6610164,31.53537957,531.7052264
110.7138834,31.53209564,553.6891708
110.7667453,31.52878129,637.2914742
110.8196018,31.52543652,637.630566
110.8724531,31.52206133,570.3170086
110.9252991,31.51865574,530.5465054
110.9781397,31.51521974,537.5635069
111.0309749,31.51175335,536.414356
111.0838046,31.50825657,531.8987384
111.1366288,31.5047294,525.1676034
111.1894475,31.50117185,500.5910304
111.2422605,31.49758394,531.4673076
111.2950679,31.49396566,593.8946781
111.3478696,31.49031701,603.1889155
111.4006655,31.48663802,631.9767927
111.4534557,31.48292868,657.7317475
111.50624,31.47918899,655.3343027
111.5590184,31.47541898,653.2911252
111.6117909,31.47161863,640.1372574
111.6645574,31.46778797,584.7014625
111.7173179,31.46392699,566.9015257
111.7700723,31.4600357,600.1808831
111.8228205,31.45611411,630.7760739
111.8755627,31.45216223,675.9700081
111.9282986,31.44818006,673.7250884
111.9810282,31.44416761,623.8509583
112.0337515,31.44012489,579.4948986
112.0864685,31.4360519,525.7193631
112.1391791,31.43194865,538.1584637
112.1918833,31.42781515,553.5683668
112.2445809,31.4236514,533.7464249
112.297272,31.41945742,524.3228061
112.3499565,31.4152332,451.1488206
112.4026344,31.41097876,417.1840062
112.4553057,31.40669411,460.991374
112.5079702,31.40237924,498.3169839
112.5606279,31.39803418,540.4527979
112.6132788,31.39365892,516.3162415
112.6659229,31.38925347,510.8507795
112.71856,31.38481784,530.7563265
112.7711902,31.38035205,574.1328823
112.8238134,31.37585609,545.8132373
112.8764296,31.37132997,507.7412364
112.9290387,31.36677371,521.148718
112.9816406,31.3621873,486.362321
113.0342353,31.35757077,544.2897371
113.0868229,31.35292411,656.2187646
113.1394031,31.34824733,589.8674077
113.1919761,31.34354044,461.7420628
113.2445416,31.33880346,432.5628137
113.2970998,31.33403638,422.5122974
113.3496505,31.32923922,410.2573356
113.4021937,31.32441198,405.1742119
113.4547294,31.31955468,471.613471
113.5072575,31.31466732,466.9761687
113.5597779,31.3097499,376.9571466
113.6122907,31.30480245,352.9042726
113.6647957,31.29982496,372.0368577
113.717293,31.29481744,376.9290686
113.7697824,31.28977991,375.1640043
113.822264,31.28471237,371.4414394
113.8747377,31.27961484,364.3047566
113.9272034,31.27448731,367.7680351
113.9796611,31.2693298,383.7618106
114.0321108,31.26414232,396.7859276
114.0845524,31.25892487,412.6203436
114.1369859,31.25367747,443.0348127
114.1894112,31.24840012,475.6265979
114.2418283,31.24309284,451.5123181
114.2942371,31.23775563,412.0433811
114.3466376,31.2323885,382.7359461
114.3990297,31.22699146,356.0575468
114.4514135,31.22156452,357.8717232
114.5037888,31.21610769,351.051836
114.5561556,31.21062097,368.9872381
114.6085139,31.20510439,335.0321787
114.6608636,31.19955794,356.0940895
114.7132046,31.19398164,376.7898556
114.7655371,31.1883755,383.0872546
114.8178608,31.18273952,367.1692775
114.8701757,31.17707372,352.7909468
114.9224818,31.1713781,339.7319247
114.9747792,31.16565268,354.4710365
115.0270676,31.15989746,362.1370374
115.0793471,31.15411246,386.5777651
115.1316176,31.14829768,421.8630268
115.1838791,31.14245313,462.3532595
115.2361315,31.13657883,483.4490176
115.2883748,31.13067479,503.0974096
115.340609,31.12474101,490.0716769
115.392834,31.1187775,457.9353611
115.4450497,31.11278428,471.929246
115.4972562,31.10676135,481.618125
115.5494533,31.10070873,486.5172198
115.601641,31.09462643,486.8668519
115.6538194,31.08851445,485.2353176
115.7059883,31.0823728,458.9837024
115.7581477,31.07620151,520.3688657
115.8102975,31.07000057,537.0738114
115.8624378,31.06377,543.4836862
115.9145684,31.0575098,537.3961222
115.9666894,31.05122,490.0982752
116.0188006,31.0449006,469.0609288
116.0709021,31.0385516,499.0868503
116.1229938,31.03217303,544.5595509
116.1750757,31.02576489,605.538461
116.2271476,31.0193272,599.9542588
116.2792096,31.01285996,565.2470352
116.3312617,31.00636318,561.1842562
116.3833037,30.99983688,549.0488611
116.4353357,30.99328107,513.6815715
116.4873575,30.98669575,563.1592839
116.5393693,30.98008095,555.1492168
116.5913708,30.97343666,536.1800618
116.6433621,30.96676291,531.0474289
116.6953431,30.9600597,521.5101444
116.7473138,30.95332705,480.3853243
116.7992742,30.94656496,432.2656714
116.8512242,30.93977345,389.9860557
116.9031637,30.93295253,360.0145426
116.9550927,30.92610221,349.8599482
117.0070112,30.9192225,331.3957254
117.0589192,30.91231342,305.8727463
117.1108165,30.90537497,298.7474444
117.1627032,30.89840717,287.6042461
117.2145791,30.89141003,310.7950491
117.2664444,30.88438356,299.107232
117.3182988,30.87732777,280.0379372
117.3701425,30.87024268,242.347742
117.4219753,30.86312829,238.3197047
117.4737971,30.85598462,245.3211542
117.5256081,30.84881169,252.7312685
117.577408,30.8416095,263.8500292
117.6291969,30.83437806,276.4064254
117.6809748,30.82711739,287.984977
117.7327415,30.8198275,295.4651543
117.7844971,30.8125084,313.8280959
117.8362415,30.80516011,321.8781292
117.8879746,30.79778264,322.5731405
117.9396965,30.79037599,340.8688762
117.9914071,30.78294018,354.6032538
118.0431063,30.77547523,367.9522881
118.0947941,30.76798115,373.1024539
118.1464704,30.76045795,394.811281
118.1981353,30.75290563,418.3637528
118.2497886,30.74532423,405.7293649
118.3014304,30.73771374,393.9482903
118.3530606,30.73007418,427.5367118
118.4046792,30.72240557,460.8378019
118.456286,30.71470791,453.5582248
118.5078811,30.70698122,477.4513513
118.5594645,30.69922551,482.606849
118.6110361,30.6914408,499.5144362
118.6625958,30.68362709,507.3875817
118.7141436,30.67578441,512.0109593
118.7656795,30.66791276,513.311533
118.8172034,30.66001216,509.0402425
118.8687153,30.65208263,475.5803482
118.9202152,30.64412416,449.9802966
118.971703,30.63613679,439.2526078
119.0231786,30.62812051,426.1837525
119.0746421,30.62007535,410.022679
119.1260934,30.61200132,431.5828408
119.1775324,30.60389843,436.6858364
119.2289591,30.59576669,475.8717034
119.2803736,30.58760613,466.1175226
119.3317756,30.57941674,427.8982559
119.3831652,30.57119855,434.5516864
119.4345424,30.56295158,421.9900257
119.4859071,30.55467582,398.332371
119.5372593,30.54637131,377.7763497
119.5885989,30.53803804,364.1860514
119.639926,30.52967604,351.927063
119.6912403,30.52128532,347.5483146
119.742542,30.5128659,323.4972885
119.793831,30.50441778,303.3484213
119.8451072,30.49594098,265.2026335
119.8963706,30.48743552,227.7398824
119.9476212,30.47890141,213.8285144
119.9988589,30.47033866,204.7514639
120.0500837,30.46174729,181.2049656
120.1012955,30.45312732,157.9580312
120.1524944,30.44447875,174.6525936
120.2036802,30.4358016,189.6548784
120.2548529,30.42709589,175.1891576
120.3060126,30.41836163,159.1519847
120.357159,30.40959884,150.0756085
120.4082923,30.40080752,148.1990246
120.4594124,30.3919877,148.4337121
120.5105193,30.38313939,154.4581707
120.5616128,30.3742626,152.1777239
120.612693,30.36535735,152.5766986
120.6637598,30.35642365,150.3975975
120.7148132,30.34746153,146.8659086
120.7658531,30.33847098,147.5231388
120.8168796,30.32945203,146.6026116
120.8678925,30.3204047,150.9236377
120.9188919,30.31132899,159.6532341
120.9698777,30.30222493,162.7799097
121.0208498,30.29309252,159.6401109
121.0718083,30.28393179,156.5003122
121.122753,30.27474275,153.3605135
121.173684,30.2655254,150.2923518
121.2246012,30.25627978,149.492754
121.2755046,30.24700589,149.7509049
121.3263941,30.23770376,150.7022314
121.3772698,30.22837338,153.0170344
121.4281314,30.21901479,155.3318374
121.4789792,30.20962799,157.6466404
121.5298129,30.20021301,159.9614433
121.5806325,30.19076985,162.2762463
121.6314381,30.18129853,164.5910493
121.6822296,30.17179907,166.9058523
121.7330069,30.16227149,169.2206552
121.78377,30.15271579,171.5354582
121.8345189,30.143132,174.3084173
121.8852535,30.13352013,178.0936159
121.9359738,30.1238802,183.4897504
121.9866798,30.11421222,185.1545245
122.0373714,30.10451621,168.1721351
122.0880485,30.09479219,169.0314948
122.1387113,30.08504016,167.8331929
122.1893596,30.07526015,164.3573625
122.2399933,30.06545218,163.2533434
122.2906125,30.05561625,163.0691363
122.3412171,30.04575239,158.0637905
122.3918071,30.03586061,170.4797302
122.4423824,30.02594093,188.7745226
84.21113688,29.346868,505.4951641
84.2606884,29.35861689,471.3268389
84.31025682,29.37033903,500.1708477
84.35984212,29.3820344,486.6320634
84.40944426,29.39370298,479.6394783
84.4590632,29.40534475,455.4421253
84.50869893,29.41695968,442.46971
84.5583514,29.42854777,429.4972947
84.60802059,29.44010899,416.5248794
84.65770646,29.45164333,403.5524641
84.70740898,29.46315077,404.6173401
84.75712813,29.47463128,405.7314159
84.80686387,29.48608485,406.8454917
84.85661617,29.49751146,405.8608792
84.90638499,29.5089111,404.314487
84.95617031,29.52028374,402.7680948
85.0059721,29.53162937,401.2217025
85.05579031,29.54294796,399.6753103
85.10562493,29.5542395,398.128918
85.15547591,29.56550398,396.5825258
85.20534323,29.57674137,395.0361335
85.25522686,29.58795165,393.4897413
85.30512675,29.59913481,391.9433491
85.35504289,29.61029083,395.200708
85.40497523,29.62141969,401.01879
85.45492374,29.63252137,405.3487971
85.5048884,29.64359586,418.7296488
85.55486916,29.65464313,431.5990749
85.60486601,29.66566317,405.7221229
85.65487889,29.67665596,437.8392815
85.70490779,29.68762149,480.0547201
85.75495266,29.69855973,458.8763032
85.80501348,29.70947067,433.4786005
85.85509021,29.72035429,396.5346523
85.90518282,29.73121058,358.5365768
85.95529127,29.7420395,342.4041661
86.00541554,29.75284106,332.4867726
86.05555559,29.76361522,316.6008905
86.10571138,29.77436198,295.1809484
86.15588288,29.78508131,279.035114
86.20607006,29.7957732,300.2399191
86.25627289,29.80643763,321.4447243
86.30649133,29.81707458,321.6017716
86.35672534,29.82768404,306.7225435
86.4069749,29.83826598,296.567302
86.45723997,29.84882039,305.002135
86.50752051,29.85934726,309.5391711
86.5578165,29.86984657,270.7612617
86.60812789,29.88031829,270.5790481
86.65845465,29.89076242,274.5896811
86.70879676,29.90117893,279.0836585
86.75915416,29.91156781,283.349108
86.80952684,29.92192904,295.0377417
86.85991476,29.9322626,258.8298402
86.91031787,29.94256848,203.5173246
86.96073615,29.95284666,226.3226582
87.01116957,29.96309713,246.2001607
87.06161808,29.97331986,257.1039449
87.11208165,29.98351484,274.0283004
87.16256025,29.99368206,284.8665376
87.21305384,30.00382149,300.4039904
87.26356239,30.01393312,376.2339545
87.31408586,30.02401694,408.5563726
87.36462421,30.03407292,350.2971504
87.41517742,30.04410105,316.5962523
87.46574544,30.05410132,351.3432299
87.51632825,30.0640737,375.4211636
87.5669258,30.07401819,347.1239507
87.61753806,30.08393476,340.457682
87.66816499,30.0938234,365.1126103
87.71880657,30.10368409,339.5215761
87.76946274,30.11351682,323.8650484
87.82013348,30.12332157,300.7473171
87.87081876,30.13309832,298.1419058
87.92151853,30.14284706,290.6839081
87.97223275,30.15256777,280.1862122
88.0229614,30.16226043,288.1744366
88.07370444,30.17192504,306.7357052
88.12446182,30.18156157,317.5755597
88.17523353,30.19117001,335.3083218
88.2260195,30.20075034,327.1412759
88.27681972,30.21030254,294.4037822
88.32763415,30.21982661,292.3981336
88.37846274,30.22932252,315.921424
88.42930546,30.23879026,312.0009527
88.48016228,30.24822982,284.4024757
88.53103316,30.25764117,241.8803451
88.58191806,30.2670243,196.7694429
88.63281694,30.2763792,232.9593275
88.68372977,30.28570585,329.8900782
88.73465651,30.29500424,370.1963569
88.78559713,30.30427435,344.9253074
88.83655158,30.31351616,323.0306515
88.88751982,30.32272966,298.9336873
88.93850183,30.33191484,313.7223437
88.98949757,30.34107167,322.5855495
89.04050699,30.35020015,305.9816041
89.09153005,30.35930026,279.8257062
89.14256674,30.36837199,244.7742127
89.19361699,30.37741531,241.1356739
89.24468078,30.38643021,270.3663229
89.29575807,30.39541669,282.1005447
89.34684882,30.40437471,270.0358467
89.39795299,30.41330428,269.5056585
89.44907054,30.42220537,232.2410842
89.50020145,30.43107797,204.1038085
89.55134566,30.43992207,243.7740307
89.60250314,30.44873764,294.1449123
89.65367385,30.45752468,257.8548719
89.70485776,30.46628317,254.9174152
89.75605482,30.4750131,294.6703128
89.807265,30.48371444,292.2357658
89.85848826,30.4923872,252.577224
89.90972455,30.50103135,259.2029631
89.96097385,30.50964687,274.8935769
90.01223611,30.51823376,301.5792901
90.0635113,30.526792,290.572036
90.11479937,30.53532157,282.0989037
90.16610028,30.54382246,314.4635934
90.21741401,30.55229466,312.6328158
90.2687405,30.56073815,251.666572
90.32007972,30.56915293,215.3072785
90.37143163,30.57753896,218.9684531
90.42279619,30.58589625,200.3406631
90.47417336,30.59422477,209.9550112
90.52556311,30.60252451,196.7736588
90.57696538,30.61079546,183.5773215
90.62838015,30.61903761,170.3947559
90.67980738,30.62725094,157.4120518
90.73124701,30.63543543,178.4950757
90.78269903,30.64359108,234.0459421
90.83416338,30.65171787,277.2535341
90.88564002,30.65981578,313.63596
90.93712892,30.66788481,323.2968887
90.98863003,30.67592493,322.4862184
91.04014332,30.68393614,316.8614048
91.09166875,30.69191843,316.8830506
91.14320627,30.69987177,310.5255334
91.19475584,30.70779616,290.2874634
91.24631743,30.71569157,321.2382419
91.297891,30.72355801,363.222612
91.3494765,30.73139545,341.7636644
91.4010739,30.73920389,341.1706988
91.45268314,30.7469833,320.754063
91.50430421,30.75473368,307.421205
91.55593704,30.76245501,312.227629
91.60758161,30.77014729,329.6711118
91.65923787,30.77781049,346.4906665
91.71090578,30.7854446,350.4713549
91.7625853,30.79304962,333.0773397
91.81427639,30.80062552,327.0707228
91.86597901,30.8081723,323.5162166
91.91769311,30.81568994,305.521778
91.96941866,30.82317844,322.4671081
92.02115562,30.83063777,333.4529059
92.07290394,30.83806792,325.8352786
92.12466359,30.84546889,323.5995829
92.17643452,30.85284066,325.2599349
92.22821668,30.86018322,327.8976546
92.28001005,30.86749655,298.6735991
92.33181457,30.87478064,293.7792485
92.38363021,30.88203549,292.5494123
92.43545693,30.88926107,287.7371587
92.48729468,30.89645738,295.0496363
92.53914342,30.9036244,242.5917241
92.59100311,30.91076213,212.6899952
92.64287371,30.91787054,193.543217
92.69475517,30.92494963,197.5368031
92.74664746,30.93199939,229.5469351
92.79855054,30.9390198,264.5823502
92.85046435,30.94601086,265.4438167
92.90238886,30.95297254,265.5071064
92.95432403,30.95990484,300.3529374
93.00626981,30.96680775,332.7163966
93.05822617,30.97368126,320.3729873
93.11019305,30.98052534,309.6357368
93.16217042,30.98734,297.4286006
93.21415824,30.99412522,278.5785746
93.26615646,31.00088099,294.81608
93.31816505,31.00760729,334.0573119
93.37018395,31.01430412,360.0470917
93.42221312,31.02097147,333.7804383
93.47425253,31.02760931,239.1095785
93.52630213,31.03421765,232.4944725
93.57836187,31.04079647,329.8311281
93.63043172,31.04734576,375.5830623
93.68251164,31.0538655,379.8963904
93.73460157,31.0603557,379.6829815
93.78670148,31.06681633,382.7537154
93.83881132,31.07324738,404.0630626
93.89093105,31.07964885,408.8077663
93.94306062,31.08602072,362.9436345
93.99520001,31.09236298,323.4580645
94.04734915,31.09867563,294.6029447
94.09950801,31.10495864,285.8001618
94.15167654,31.11121202,352.2064395
94.20385471,31.11743575,411.322631
94.25604246,31.12362981,365.4161855
94.30823976,31.1297942,337.8028986
94.36044655,31.13592891,357.4692207
94.41266281,31.14203393,370.5673558
94.46488848,31.14810925,325.6479608
94.51712351,31.15415485,302.9675962
94.56936788,31.16017072,318.8869236
94.62162152,31.16615687,357.8192377
94.67388441,31.17211327,432.3393365
94.72615649,31.17803991,394.3729931
94.77843772,31.18393679,382.8391093
94.83072806,31.18980389,347.0514822
94.88302746,31.19564122,370.9516468
94.93533588,31.20144874,408.1086215
94.98765327,31.20722646,378.6813285
95.0399796,31.21297437,296.6114573
95.09231481,31.21869245,256.5962601
95.14465887,31.2243807,350.7467075
95.19701172,31.2300391,412.6401572
95.24937333,31.23566766,397.0286596
95.30174364,31.24126634,389.0845188
95.35412263,31.24683516,358.2333342
95.40651023,31.25237409,331.8756176
95.45890641,31.25788313,350.8238577
95.51131112,31.26336227,363.0333811
95.56372432,31.2688115,379.189541
95.61614596,31.27423081,378.4507894
95.668576,31.27962019,322.2271718
95.72101439,31.28497964,370.2635838
95.77346109,31.29030913,397.9550286
95.82591606,31.29560867,352.7501756
95.87837924,31.30087824,335.3811617
95.9308506,31.30611784,336.5965844
95.98333009,31.31132745,324.2414078
96.03581766,31.31650707,300.428122
96.08831327,31.32165669,271.8384524
96.14081688,31.3267763,321.1016885
96.19332843,31.33186589,391.3408812
96.24584789,31.33692545,389.5716371
96.2983752,31.34195498,371.5373525
96.35091033,31.34695446,445.3517308
96.40345323,31.35192388,513.730394
96.45600386,31.35686325,446.4501143
96.50856215,31.36177254,382.3425518
96.56112809,31.36665175,358.6435888
96.6137016,31.37150088,359.0612639
96.66628266,31.37631991,402.784406
96.71887122,31.38110883,428.3054169
96.77146723,31.38586764,393.067006
96.82407064,31.39059633,429.8136859
96.87668141,31.39529489,450.7217763
96.92929949,31.39996332,472.1777754
96.98192484,31.4046016,498.1999747
97.03455742,31.40920973,500.1921754
97.08719717,31.41378769,449.4041745
97.13984405,31.41833549,458.2533375
97.19249801,31.42285311,485.4049036
97.24515902,31.42734055,475.1201308
97.29782701,31.43179779,463.3376797
97.35050196,31.43622483,453.4021415
97.4031838,31.44062167,444.9233489
97.4558725,31.44498829,474.5667331
97.50856801,31.44932469,491.3217941
97.56127028,31.45363086,462.8221667
97.61397927,31.45790679,447.9054928
97.66669493,31.46215247,409.0784274
97.71941721,31.46636791,392.7521821
97.77214607,31.47055308,418.6916969
97.82488146,31.47470799,404.7921784
97.87762334,31.47883262,375.3855122
97.93037165,31.48292697,413.278168
97.98312636,31.48699104,478.9470314
98.03588742,31.49102481,500.4973515
98.08865477,31.49502828,535.3022811
98.14142838,31.49900143,510.7253234
98.19420819,31.50294428,405.5761473
98.24699417,31.5068568,428.8813544
98.29978626,31.51073899,487.7043767
98.35258441,31.51459084,458.6925854
98.40538858,31.51841235,457.686214
98.45819873,31.52220351,415.4664735
98.51101481,31.52596432,296.9280326
98.56383676,31.52969476,377.4732701
98.61666455,31.53339484,457.9953645
98.66949813,31.53706454,435.9634808
98.72233744,31.54070385,433.4490549
98.77518245,31.54431278,398.6901699
98.8280331,31.54789132,370.8263863
98.88088935,31.55143946,348.0284762
98.93375115,31.55495718,379.8705473
98.98661846,31.5584445,454.3173204
99.03949123,31.5619014,473.9837239
99.09236941,31.56532787,472.7495902
99.14525295,31.56872391,475.6911912
99.1981418,31.57208952,489.7414679
99.25103593,31.57542468,454.8019261
99.30393528,31.5787294,394.2752219
99.3568398,31.58200366,399.6000862
99.40974945,31.58524746,388.1646553
99.46266419,31.5884608,400.1594054
99.51558395,31.59164367,418.9328938
99.5685087,31.59479606,349.520792
99.62143839,31.59791797,354.0676893
99.67437297,31.60100939,426.8743611
99.7273124,31.60407032,435.3550425
99.78025662,31.60710075,375.0320899
99.83320559,31.61010068,402.4309236
99.88615926,31.6130701,465.8358787
99.93911759,31.61600901,467.3521404
99.99208052,31.6189174,447.2334653
100.045048,31.62179526,443.7692604
100.09802,31.6246426,459.1129448
100.1509965,31.62745941,437.3338514
100.2039774,31.63024567,421.3314763
100.2569626,31.6330014,398.217399
100.3099522,31.63572657,385.6804769
100.362946,31.63842119,394.0984544
100.4159441,31.64108526,409.6068522
100.4689463,31.64371876,454.281486
100.5219527,31.6463217,491.6075453
100.5749632,31.64889406,517.1173293
100.6279777,31.65143586,509.3861946
100.6809962,31.65394707,469.2534776
100.7340186,31.65642769,441.3609141
100.7870449,31.65887773,416.9020742
100.840075,31.66129718,402.7170992
100.893109,31.66368602,394.3368674
100.9461467,31.66604427,422.2608712
100.9991881,31.66837191,453.7322595
101.0522331,31.67066895,467.0032147
101.1052818,31.67293536,474.0618344
101.158334,31.67517117,442.5210576
101.2113897,31.67737635,412.6880274
101.2644488,31.6795509,428.9155563
101.3175114,31.68169483,454.2218088
101.3705774,31.68380813,494.6582704
101.4236466,31.68589078,500.5312059
101.4767191,31.6879428,487.9877327
101.5297949,31.68996418,531.0347197
101.5828738,31.69195491,538.0703533
101.6359558,31.69391499,511.2608192
101.6890409,31.69584441,535.9450761
101.7421291,31.69774318,517.6028935
101.7952202,31.69961129,510.0683072
101.8483142,31.70144873,473.6443554
101.9014111,31.70325551,485.147389
101.9545109,31.70503162,458.8782996
102.0076134,31.70677705,486.1184424
102.0607187,31.70849181,518.962821
102.1138267,31.71017589,524.2032971
102.1669373,31.71182929,479.2591216
102.2200505,31.713452,463.3024042
102.2731662,31.71504402,493.6741034
102.3262844,31.71660536,510.3412391
102.3794051,31.718136,503.0500614
102.4325282,31.71963594,500.0280664
102.4856536,31.72110519,496.5929073
102.5387813,31.72254374,522.0880624
102.5919113,31.72395158,517.3980085
102.6450435,31.72532872,506.3046062
102.6981778,31.72667514,508.1425809
102.7513142,31.72799086,541.8179523
102.8044527,31.72927587,567.3887726
102.8575932,31.73053016,526.9728964
102.9107357,31.73175373,497.9268648
102.9638801,31.73294658,510.3977287
103.0170263,31.73410871,531.7680695
103.0701744,31.73524012,543.7295776
103.1233242,31.7363408,510.0428066
103.1764758,31.73741075,413.3231336
103.229629,31.73844998,399.9494616
103.2827838,31.73945847,452.7536298
103.3359402,31.74043623,464.123643
103.3890981,31.74138326,456.2842703
103.4422576,31.74229955,465.8634139
103.4954184,31.7431851,480.4674682
103.5485806,31.74403991,467.7323573
103.6017441,31.74486398,452.3902775
103.654909,31.74565731,448.3892253
103.708075,31.7464199,441.7501468
103.7612423,31.74715174,419.2064717
103.8144106,31.74785283,399.0072546
103.8675801,31.74852318,390.7749621
103.9207506,31.74916277,376.4118773
103.9739221,31.74977162,345.3569119
104.0270945,31.75034972,321.4846356
104.0802678,31.75089706,312.3112264
104.133442,31.75141365,297.2927032
104.1866169,31.75189949,278.5388083
104.2397926,31.75235458,288.4586242
104.292969,31.7527789,303.2896234
104.3461461,31.75317247,318.961075
104.3993237,31.75353529,332.783121
104.4525019,31.75386735,322.7286682
104.5056806,31.75416865,310.5254978
104.5588598,31.75443919,285.8830986
