lat,lon,storage_type,storage_potential,final_risk_score,pga_level,fault_lambda,amplification_method,pga_score,fault_score,site_vulnerability,analysis_type,risk_category
49.01794267,125.4920997,DSA,15.97159958,3.762532965106642,1%,200.0,boore,1.0100303487326636,4.191725969134368,10.0,pga_sensitivity,Moderate
49.00901204,125.5585363,DSA,15.97159958,3.684424155902584,1%,200.0,boore,0.9761439834712625,3.9878405472231764,10.0,pga_sensitivity,Moderate
49.00005109,125.6249543,DSA,15.97159958,3.613258216740762,1%,200.0,boore,0.9443894601620605,3.803544955532439,10.0,pga_sensitivity,Moderate
48.99105982,125.6913536,DSA,15.97159958,3.3572766079907073,1%,200.0,boore,0.943884301823349,3.639124321694152,8.967985802853937,pga_sensitivity,Moderate
48.98203824,125.7577342,DSA,15.97159958,3.4266423316297883,1%,200.0,boore,0.9296290422071039,3.4919164971502252,9.571264306905844,pga_sensitivity,Moderate
48.97298636,125.8240959,DSA,15.97159958,3.869271579455493,1%,200.0,boore,0.9258722048392293,4.755985587339165,9.897699004170644,pga_sensitivity,Moderate
48.96390419,125.8904388,DSA,15.97159958,3.048115208855109,1%,200.0,boore,0.9083321110430432,1.9798305111119578,10.0,pga_sensitivity,Moderate
48.95479173,125.9567627,DSA,15.97159958,3.057111646033018,1%,200.0,boore,0.9218340077081357,1.987315473929834,10.0,pga_sensitivity,Moderate
48.945649,126.0230676,DSA,15.97159958,3.0807287912897583,1%,200.0,boore,0.9645627170244202,1.994824775925161,10.0,pga_sensitivity,Moderate
48.936476,126.0893536,DSA,15.97159958,3.0691929549152377,1%,200.0,boore,0.9369733329201477,2.002354294850547,10.0,pga_sensitivity,Moderate
48.99199618,125.3457123,DSA,15.97159958,3.936926322363321,1%,200.0,boore,1.1109139787689688,4.604897776596123,10.0,pga_sensitivity,Moderate
48.98313058,125.4121424,DSA,15.97159958,3.7235482349965707,1%,200.0,boore,1.0559050540039019,4.344849835397109,9.460703786877435,pga_sensitivity,Moderate
48.97423465,125.4785539,DSA,15.97159958,3.6916086743530365,1%,200.0,boore,1.018225550192484,4.091130716894024,9.775783420942936,pga_sensitivity,Moderate
48.9653084,125.544947,DSA,15.97159958,3.660300384071462,1%,200.0,boore,0.9964680510619316,3.873554528468321,10.0,pga_sensitivity,Moderate
48.95635183,125.6113214,DSA,15.97159958,3.595691719407738,1%,200.0,boore,0.9779545564104739,3.68904813734167,10.0,pga_sensitivity,Moderate
48.94736496,125.6776771,DSA,15.97159958,3.3241117928800876,1%,200.0,boore,0.9499545680337087,3.5301258032592524,8.950483839427287,pga_sensitivity,Moderate
48.93834778,125.7440141,DSA,15.97159958,3.29090312979506,1%,200.0,boore,0.9296290422071039,3.39049193674583,9.044705138338797,pga_sensitivity,Moderate
48.92930033,125.8103324,DSA,15.97159958,3.9481392959325445,1%,200.0,boore,0.9531931996940024,4.905142320285144,10.0,pga_sensitivity,Moderate
48.92022259,125.8766318,DSA,15.97159958,3.0675645468661585,1%,200.0,boore,0.9252641267914546,2.016441611568105,10.0,pga_sensitivity,Moderate
48.91111459,125.9429123,DSA,15.97159958,3.0833688620027235,1%,200.0,boore,0.9523009220650956,2.024061336567252,10.0,pga_sensitivity,Moderate
48.90197632,126.0091739,DSA,15.97159958,3.075154772568388,1%,200.0,boore,0.9312852740102953,2.031707118544134,10.0,pga_sensitivity,Moderate
48.89280781,126.0754165,DSA,15.97159958,3.1022275402996122,1%,200.0,boore,0.9808313958721726,2.039372807878419,10.0,pga_sensitivity,Moderate
48.88360906,126.14164,DSA,15.97159958,3.108183804647279,1%,200.0,boore,0.9881314027282353,2.047060344277204,10.0,pga_sensitivity,Moderate
48.87438008,126.2078444,DSA,15.97159958,3.107827528341873,1%,200.0,boore,0.9827929331493973,2.0547702058905797,10.0,pga_sensitivity,Moderate
48.86512088,126.2740297,DSA,15.97159958,3.145559610810402,1%,200.0,boore,1.05361672208995,2.0625041658847567,10.0,pga_sensitivity,Moderate
48.96590118,125.1994444,DSA,15.97159958,3.8748658273612433,1%,200.0,boore,1.1848153811911457,4.274860455885568,10.0,pga_sensitivity,Moderate
48.95710058,125.2658676,DSA,15.97159958,4.0374578956442315,1%,200.0,boore,1.1848153811911457,4.816834016828863,10.0,pga_sensitivity,Moderate
48.94826965,125.3322724,DSA,15.97159958,3.9309366634679206,1%,200.0,boore,1.1496688058384943,4.520340868495579,10.0,pga_sensitivity,Moderate
48.93940839,125.3986588,DSA,15.97159958,3.8001020839273645,1%,200.0,boore,1.0994385482012743,4.167942699422424,10.0,pga_sensitivity,Moderate
48.93051681,125.4650268,DSA,15.97159958,3.581814674425166,1%,200.0,boore,1.0603916926866734,3.8997000639747545,9.408544044447014,pga_sensitivity,Moderate
48.92159492,125.5313762,DSA,15.97159958,3.61149310714766,1%,200.0,boore,1.0069151288390912,3.693451809093715,10.0,pga_sensitivity,Moderate
48.91264274,125.5977071,DSA,15.97159958,3.5409199354202068,1%,200.0,boore,0.9859252681014299,3.5265308245288765,9.949990270054142,pga_sensitivity,Moderate
48.90366026,125.6640193,DSA,15.97159958,3.374649203751309,1%,200.0,boore,0.9499545680337087,3.3852464583289796,9.420489911178803,pga_sensitivity,Moderate
48.8946475,125.7303129,DSA,15.97159958,3.6706487119906477,1%,200.0,boore,0.9468646748293537,4.883884792041988,8.660254684816872,pga_sensitivity,Moderate
48.88560446,125.7965877,DSA,15.97159958,3.9119396294348907,1%,200.0,boore,0.9356877193851256,5.065867259473854,9.621677959500857,pga_sensitivity,Moderate
48.87653117,125.8628437,DSA,15.97159958,3.0888979314623075,1%,200.0,boore,0.9455696212889187,2.05371040272616,10.0,pga_sensitivity,Moderate
48.86742762,125.9290808,DSA,15.97159958,3.104108344363951,1%,200.0,boore,0.9713363062403578,2.0614673041459075,10.0,pga_sensitivity,Moderate
48.85829382,125.9952991,DSA,15.97159958,3.0799314979405756,1%,200.0,boore,0.9183118672576985,2.0692518810390883,10.0,pga_sensitivity,Moderate
48.8491298,126.0614984,DSA,15.97159958,3.125529813574103,1%,200.0,boore,1.0048259587976374,2.0770561139176147,10.0,pga_sensitivity,Moderate
48.83993554,126.1276787,DSA,15.97159958,3.1221787014498346,1%,200.0,boore,0.9934264327501897,2.0848849502491325,10.0,pga_sensitivity,Moderate
48.83071107,126.1938399,DSA,15.97159958,3.1430563676998284,1%,200.0,boore,1.0304711508462125,2.092735974255741,10.0,pga_sensitivity,Moderate
48.8214564,126.2599821,DSA,15.97159958,3.163213829477143,1%,200.0,boore,1.0660607186801654,2.1006115671235333,10.0,pga_sensitivity,Moderate
48.81217152,126.326105,DSA,15.97159958,3.191586430604439,1%,200.0,boore,1.1180677024094687,2.1085085979990152,10.0,pga_sensitivity,Moderate
48.93092218,125.1197124,DSA,9.82865143,3.3547051787300717,1%,200.0,boore,1.2659419604123028,2.405780661746401,10.0,pga_sensitivity,Moderate
48.92215622,125.1861102,DSA,15.97159958,3.7102058704569467,1%,200.0,boore,1.2351688967841912,3.642071406882837,10.0,pga_sensitivity,Moderate
48.91335993,125.2524897,DSA,15.97159958,4.0262357984905215,1%,200.0,boore,1.1819271827595805,4.784240690369105,10.0,pga_sensitivity,Moderate
48.90453332,125.3188509,DSA,15.97159958,3.8314430910074964,1%,200.0,boore,1.1819271827595805,4.134931665425687,10.0,pga_sensitivity,Moderate
48.8956764,125.3851938,DSA,15.97159958,3.6837595845864266,1%,200.0,boore,1.113539696743971,3.8004994745613208,9.934199469230226,pga_sensitivity,Moderate
48.88678917,125.4515181,DSA,15.97159958,3.4949550002627743,1%,200.0,boore,1.071434722499177,3.593359229654569,9.406149350584075,pga_sensitivity,Moderate
48.87787165,125.5178241,DSA,15.97159958,3.4865667721064115,1%,200.0,boore,1.0341287528242262,3.439882837251554,9.687687722594161,pga_sensitivity,Moderate
48.86892384,125.5841114,DSA,15.97159958,3.439849072477782,1%,200.0,boore,1.0000179745485152,3.313987507676399,9.728219164503024,pga_sensitivity,Moderate
48.85994576,125.6503802,DSA,15.97159958,3.8990371551094167,1%,200.0,boore,0.9632747242994064,4.765809341966127,9.938284951849376,pga_sensitivity,Moderate
48.85093741,125.7166303,DSA,15.97159958,3.8863119102433363,1%,200.0,boore,0.972602118609306,5.051854954510012,9.422271822928398,pga_sensitivity,Moderate
48.8418988,125.7828618,DSA,15.97159958,3.9128033578438774,1%,200.0,boore,0.9354816497033364,5.23960783212827,9.365900916768641,pga_sensitivity,Moderate
48.83282994,125.8490744,DSA,15.97159958,3.057339005595862,1%,200.0,boore,0.9647851341185311,2.0916482882894583,9.737259760248794,pga_sensitivity,Moderate
48.82373085,125.9152683,DSA,15.97159958,3.1103498346432397,1%,200.0,boore,0.9609710424805517,2.099547711343213,10.0,pga_sensitivity,Moderate
48.81460152,125.9814433,DSA,15.97159958,3.116615735081856,1%,200.0,boore,0.9687479643130449,2.1074725097511116,10.0,pga_sensitivity,Moderate
48.80544198,126.0475994,DSA,15.97159958,3.128856413524558,1%,200.0,boore,0.9884601931845658,2.115421056440917,10.0,pga_sensitivity,Moderate
48.79625222,126.1137365,DSA,15.97159958,3.1262807334719884,1%,200.0,boore,0.9785261790628275,2.1233921464685817,10.0,pga_sensitivity,Moderate
48.78703227,126.1798546,DSA,15.97159958,3.1547370946912445,1%,200.0,boore,1.0306430679704015,2.1313852023534796,10.0,pga_sensitivity,Moderate
48.77778212,126.2459536,DSA,15.97159958,3.1567004885730476,1%,200.0,boore,1.0297593091916604,2.139402779924058,10.0,pga_sensitivity,Moderate
48.76850179,126.3120334,DSA,15.97159958,3.212997851312587,1%,200.0,boore,1.1375302692373783,2.14744238897966,10.0,pga_sensitivity,Moderate
48.75919128,126.3780941,DSA,15.97159958,3.253890843683483,1%,200.0,boore,1.2140150247420298,2.15627777104156,10.0,pga_sensitivity,Moderate
48.88716316,125.1064402,DSA,20.78039932,3.2960756705243286,1%,200.0,boore,1.30335008305554,2.440297965043417,9.561556197417667,pga_sensitivity,Moderate
48.87840149,125.1727943,DSA,15.97159958,3.2878609645549814,1%,200.0,boore,1.2612457224447973,2.4750621221437696,9.573597333447259,pga_sensitivity,Moderate
48.86960951,125.2391302,DSA,15.97159958,3.250123545604058,1%,200.0,boore,1.2033680172450416,2.7468917479111523,9.121860063040955,pga_sensitivity,Moderate
48.86078722,125.3054478,DSA,15.97159958,3.360121176547617,1%,200.0,boore,1.139625731945136,3.1916779820852437,9.164024579747377,pga_sensitivity,Moderate
48.85193464,125.3717471,DSA,15.97159958,3.5331951829978703,1%,200.0,boore,1.139625731945136,3.2112743900843417,10.0,pga_sensitivity,Moderate
48.84305176,125.438028,DSA,15.97159958,3.3786667017465364,1%,200.0,boore,1.0907288256548626,3.1735747293409675,9.406149350584075,pga_sensitivity,Moderate
48.83413861,125.5042904,DSA,15.97159958,3.37812664468262,1%,200.0,boore,1.0460100288820466,3.1184192640679553,9.597979255106049,pga_sensitivity,Moderate
48.82519518,125.5705344,DSA,15.97159958,3.76426050875608,1%,200.0,boore,1.0000179745485152,4.482185568202041,9.597979255106049,pga_sensitivity,Moderate
48.81622149,125.6367597,DSA,15.97159958,3.9753959435759563,1%,200.0,boore,0.9947183396556858,4.926789245827045,10.0,pga_sensitivity,Moderate
48.80721755,125.7029665,DSA,15.97159958,4.061219135377079,1%,200.0,boore,0.9791278869855737,5.238850639614307,10.0,pga_sensitivity,Moderate
48.79818337,125.7691546,DSA,15.97159958,4.028120239939408,1%,200.0,boore,0.9627851459280694,5.427515662928098,9.59236484048472,pga_sensitivity,Moderate
48.78911896,125.835324,DSA,15.97159958,2.971519522463012,1%,200.0,boore,0.9754418885385536,2.130269025857025,9.22358935218314,pga_sensitivity,Low
48.78002431,125.9014746,DSA,15.97159958,2.9189575085988526,1%,200.0,boore,0.9480221951734165,2.138314581992116,9.017260182072548,pga_sensitivity,Low
48.77089946,125.9676064,DSA,15.97159958,2.999734349219408,1%,200.0,boore,1.0042984665937518,2.1463823049074993,9.268352122251413,pga_sensitivity,Low
48.7617444,126.0337193,DSA,15.97159958,3.042874192435621,1%,200.0,boore,0.9516561581570457,2.1544750437407414,9.603518001174379,pga_sensitivity,Moderate
48.75255914,126.0998133,DSA,15.97159958,3.153100294506215,1%,200.0,boore,1.0086465737679664,2.162590025407441,10.0,pga_sensitivity,Moderate
48.74334369,126.1658883,DSA,15.97159958,3.194771124106401,1%,200.0,boore,1.0871056837556452,2.170727607428594,10.0,pga_sensitivity,Moderate
48.73409807,126.2319442,DSA,15.97159958,3.2091402244014056,1%,200.0,boore,1.1109466733924205,2.178889625683985,10.0,pga_sensitivity,Moderate
48.72482228,126.2979811,DSA,15.97159958,3.2355510095988516,1%,200.0,boore,1.1588574385773656,2.187074301033897,10.0,pga_sensitivity,Moderate
48.71551634,126.3639988,DSA,15.97159958,3.272660190099084,1%,200.0,boore,1.2279394979817453,2.195634803694039,10.0,pga_sensitivity,Moderate
48.85212146,125.0268575,DSA,9.82865143,3.255120617740742,1%,200.0,boore,1.340619904655074,2.381064998717242,9.352455828990163,pga_sensitivity,Moderate
48.8433944,125.0931862,DSA,33.46770096,3.1780644347012537,1%,200.0,boore,1.337866630268014,2.434966994028559,8.893205106793394,pga_sensitivity,Moderate
48.83463703,125.1594967,DSA,39.61059952,3.2082985378724675,1%,200.0,boore,1.2943332125234084,2.490071200336889,9.070552857548483,pga_sensitivity,Moderate
48.82584936,125.225789,DSA,40.7057991,3.257076664188873,1%,200.0,boore,1.2184049597280835,2.474592926184845,9.527481532346888,pga_sensitivity,Moderate
48.81703139,125.2920631,DSA,41.79430008,3.200223058315093,1%,200.0,boore,1.1646546346169666,2.400430428808051,9.488833061820971,pga_sensitivity,Moderate
48.80818314,125.3583189,DSA,24.30470085,3.3068069857640348,1%,200.0,boore,1.1083176548709874,2.508827194428471,10.0,pga_sensitivity,Moderate
48.79930462,125.4245563,DSA,15.97159958,3.236037676383148,1%,200.0,boore,1.1083176548709874,2.685927826237875,9.38050250538146,pga_sensitivity,Moderate
