lat,lon,storage_type,storage_potential,final_risk_score,pga_level,fault_lambda,amplification_method,pga_score,fault_score,site_vulnerability,analysis_type,risk_category
49.01794267,125.4920997,DSA,15.97159958,3.4801599943465376,63%,200.0,boore,0.44528440721245455,4.191725969134368,10.0,pga_sensitivity,Moderate
49.00901204,125.5585363,DSA,15.97159958,3.418652375656186,63%,200.0,boore,0.44460042297846697,3.9878405472231764,10.0,pga_sensitivity,Moderate
49.00005109,125.6249543,DSA,15.97159958,3.363882923292068,63%,200.0,boore,0.44563887326467294,3.803544955532439,10.0,pga_sensitivity,Moderate
48.99105982,125.6913536,DSA,15.97159958,3.1103782545704064,63%,200.0,boore,0.4500875949827472,3.639124321694152,8.967985802853937,pga_sensitivity,Moderate
48.98203824,125.7577342,DSA,15.97159958,3.1869236142210293,63%,200.0,boore,0.4501916073895861,3.4919164971502252,9.571264306905844,pga_sensitivity,Moderate
48.97298636,125.8240959,DSA,15.97159958,3.6301944565144986,63%,200.0,boore,0.4477179589572417,4.755985587339165,9.897699004170644,pga_sensitivity,Moderate
48.96390419,125.8904388,DSA,15.97159958,2.8191907057266548,63%,200.0,boore,0.4504831047861349,1.9798305111119578,10.0,pga_sensitivity,Low
48.95479173,125.9567627,DSA,15.97159958,2.8242348460221725,63%,200.0,boore,0.4560804076864447,1.987315473929834,10.0,pga_sensitivity,Low
48.945649,126.0230676,DSA,15.97159958,2.8319367691276867,63%,200.0,boore,0.4669786727002766,1.994824775925161,10.0,pga_sensitivity,Low
48.936476,126.0893536,DSA,15.97159958,2.8361740120499137,63%,200.0,boore,0.470935447189499,2.002354294850547,10.0,pga_sensitivity,Low
48.99199618,125.3457123,DSA,15.97159958,3.608090890903825,63%,200.0,boore,0.4532431158499764,4.604897776596123,10.0,pga_sensitivity,Moderate
48.98313058,125.4121424,DSA,15.97159958,3.422578214202183,63%,200.0,boore,0.4539650124151256,4.344849835397109,9.460703786877435,pga_sensitivity,Moderate
48.97423465,125.4785539,DSA,15.97159958,3.4102352278643058,63%,200.0,boore,0.45547865721502273,4.091130716894024,9.775783420942936,pga_sensitivity,Moderate
48.9653084,125.544947,DSA,15.97159958,3.388987681001794,63%,200.0,boore,0.45384264492259524,3.873554528468321,10.0,pga_sensitivity,Moderate
